"","Units","scenario","resource","year","value","supply_factor","demand_factor","lead_times","supply_lead_combined"
"713","Mt","08312026_His_constrSupply_static_2021","nickel",2095,188.49740167875,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"714","Mt","08312026_His_constrSupply_static_2021","nickel",2100,190.7930902995,"Baseline constrained supply","08312026_His_constrSupply_static_2021","Average lead times","Average lead times Baseline constrained supply"
"715","Mt","08312026_His_constrSupply_static_2075","copper",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"716","Mt","08312026_His_constrSupply_static_2075","copper",2025,118.126457195,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"717","Mt","08312026_His_constrSupply_static_2075","copper",2030,258.68469887,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"718","Mt","08312026_His_constrSupply_static_2075","copper",2035,423.19107442,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"719","Mt","08312026_His_constrSupply_static_2075","copper",2040,605.286085125,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"720","Mt","08312026_His_constrSupply_static_2075","copper",2045,799.90216505575,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"721","Mt","08312026_His_constrSupply_static_2075","copper",2050,1002.637105758,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"722","Mt","08312026_His_constrSupply_static_2075","copper",2055,1210.42453103,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"723","Mt","08312026_His_constrSupply_static_2075","copper",2060,1427.7119674035,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"724","Mt","08312026_His_constrSupply_static_2075","copper",2065,1651.52927349755,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"725","Mt","08312026_His_constrSupply_static_2075","copper",2070,1868.364283214,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"726","Mt","08312026_His_constrSupply_static_2075","copper",2075,2077.07888112438,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"727","Mt","08312026_His_constrSupply_static_2075","copper",2080,2274.33548036423,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"728","Mt","08312026_His_constrSupply_static_2075","copper",2085,2458.44945736662,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"729","Mt","08312026_His_constrSupply_static_2075","copper",2090,2625.07432932444,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"730","Mt","08312026_His_constrSupply_static_2075","copper",2095,2771.35019233904,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"731","Mt","08312026_His_constrSupply_static_2075","copper",2100,2896.74979784124,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"732","Mt","08312026_His_constrSupply_static_2075","lithium",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"733","Mt","08312026_His_constrSupply_static_2075","lithium",2025,0.77001363425,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"734","Mt","08312026_His_constrSupply_static_2075","lithium",2030,2.29147320375,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"735","Mt","08312026_His_constrSupply_static_2075","lithium",2035,4.57784018375,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"736","Mt","08312026_His_constrSupply_static_2075","lithium",2040,7.300481275825,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"737","Mt","08312026_His_constrSupply_static_2075","lithium",2045,10.499357005125,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"738","Mt","08312026_His_constrSupply_static_2075","lithium",2050,13.944285397225,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"739","Mt","08312026_His_constrSupply_static_2075","lithium",2055,17.562166347875,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"740","Mt","08312026_His_constrSupply_static_2075","lithium",2060,21.40249547795,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"741","Mt","08312026_His_constrSupply_static_2075","lithium",2065,25.355349509775,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"742","Mt","08312026_His_constrSupply_static_2075","lithium",2070,29.209283728325,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"743","Mt","08312026_His_constrSupply_static_2075","lithium",2075,32.8726826081,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"744","Mt","08312026_His_constrSupply_static_2075","lithium",2080,36.316441738625,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"745","Mt","08312026_His_constrSupply_static_2075","lithium",2085,39.45809029035,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"746","Mt","08312026_His_constrSupply_static_2075","lithium",2090,42.222275873325,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"747","Mt","08312026_His_constrSupply_static_2075","lithium",2095,44.5944232381,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"748","Mt","08312026_His_constrSupply_static_2075","lithium",2100,46.596078966625,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"749","Mt","08312026_His_constrSupply_static_2075","nickel",2021,0,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"750","Mt","08312026_His_constrSupply_static_2075","nickel",2025,15.471468975,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"751","Mt","08312026_His_constrSupply_static_2075","nickel",2030,33.5563191775,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"752","Mt","08312026_His_constrSupply_static_2075","nickel",2035,54.0572525025,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"753","Mt","08312026_His_constrSupply_static_2075","nickel",2040,76.12474367,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"754","Mt","08312026_His_constrSupply_static_2075","nickel",2045,100.121744302,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"755","Mt","08312026_His_constrSupply_static_2075","nickel",2050,125.2869189275,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"756","Mt","08312026_His_constrSupply_static_2075","nickel",2055,150.959332724,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"757","Mt","08312026_His_constrSupply_static_2075","nickel",2060,177.66455408425,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"758","Mt","08312026_His_constrSupply_static_2075","nickel",2065,205.23774603125,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"759","Mt","08312026_His_constrSupply_static_2075","nickel",2070,233.03576765025,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"760","Mt","08312026_His_constrSupply_static_2075","nickel",2075,260.80169065225,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"761","Mt","08312026_His_constrSupply_static_2075","nickel",2080,288.12727776475,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"762","Mt","08312026_His_constrSupply_static_2075","nickel",2085,312.56411060575,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"763","Mt","08312026_His_constrSupply_static_2075","nickel",2090,334.14578651525,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"764","Mt","08312026_His_constrSupply_static_2075","nickel",2095,352.9987516535,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
"765","Mt","08312026_His_constrSupply_static_2075","nickel",2100,369.353608374,"Baseline constrained supply","08312026_His_constrSupply_static_2075","Average lead times","Average lead times Baseline constrained supply"
